Ref,Round,Rigor,GPA,ACT,SAT,Accepted
524435345,2016 Fall,6,3.03,,640,0
524976905,2016 Fall,6,2.66,,1350,0
527934650,2016 Fall,4,3.19,26,,0
534356022,2016 Fall,3,3.87,,870,0
538118784,2016 Fall,5,2.98,25,,0
542438549,2016 Fall,5,3.36,,1020,0
542961659,2016 Fall,4,2.92,17,960,0
546444472,2016 Fall,6,3.38,27,,0
548888020,2016 Fall,5,3.12,21,1010,0
551211734,2016 Fall,2,3.36,,1220,0
553181449,2016 Fall,3,2.54,,1160,0
555026711,2016 Fall,7,3.38,26,,0
556333051,2016 Fall,3,3.33,23,,0
556442937,2016 Fall,4,4.06,29,,0
556877007,2016 Fall,3,3.56,,1090,0
562419302,2016 Fall,5,3.06,,1210,0
569604875,2016 Fall,3,3.16,23,,0
570666936,2016 Fall,6,2.84,,820,0
572930505,2016 Fall,6,2.32,,1210,0
574335808,2016 Fall,3,3.16,,1260,0
576654754,2016 Fall,5,3.08,23,,0
580269330,2016 Fall,4,3.26,,1310,0
581761671,2016 Fall,5,3.64,19,,0
584884456,2016 Fall,5,3.43,19,990,0
586516945,2016 Fall,5,2.93,,1140,0
589907756,2016 Fall,5,2.89,,1080,0
591396426,2016 Fall,1,2.21,,1290,0
592137775,2016 Fall,4,,,1040,0
592948181,2016 Fall,5,,,1210,0
593632775,2016 Fall,5,4.04,21,,0
593818141,2016 Fall,1,3.69,22,1180,0
599969593,2016 Fall,5,2.81,16,900,0
602365430,2016 Fall,4,3.87,22,,0
602856577,2016 Fall,6,3,,1080,0
608392611,2016 Fall,5,2.71,20,,0
611813932,2016 Fall,4,2.82,,1100,0
613505589,2016 Fall,4,2.77,23,,0
615637296,2016 Fall,5,2.43,18,,0
616127018,2016 Fall,3,3.39,,1360,0
616605375,2016 Fall,4,3.59,,1020,0
618963624,2016 Fall,5,2.7,,970,0
622274017,2016 Fall,5,3.04,18,,0
623484879,2016 Fall,5,2.73,17,1000,0
628243919,2016 Fall,4,2.69,,940,0
628521935,2016 Fall,4,3.45,,990,0
632568648,2016 Fall,8,3.67,,1100,0
633951213,2016 Fall,5,3.06,,970,0
636514438,2016 Fall,6,2.88,,1320,0
639421602,2016 Fall,4,2.99,,1200,0
640275513,2016 Fall,5,2.97,,760,0
641243449,2016 Fall,2,4.3,20,,0
652196417,2016 Fall,4,3.26,24,,0
654921671,2016 Fall,5,2.98,27,,0
655053718,2016 Fall,3,3.15,,1270,0
655984679,2016 Fall,4,,21,,0
656865579,2016 Fall,5,2.6,21,,0
657867401,2016 Fall,4,3.03,25,1230,0
662089943,2016 Fall,2,3.03,19,,0
662315164,2016 Fall,6,2.69,,970,0
662561038,2016 Fall,6,2.85,18,1010,0
669669698,2016 Fall,8,2.11,,1180,0
675250674,2016 Fall,4,2.19,,950,0
676161482,2016 Fall,5,3.06,,970,0
677915888,2016 Fall,3,3.5,,980,0
679104514,2016 Fall,3,3.62,,960,0
691446741,2016 Fall,5,2,,1100,0
693575330,2016 Fall,4,4.2,,980,0
693631169,2016 Fall,4,2.54,,950,0
698362847,2016 Fall,5,2.59,,930,0
700456140,2016 Fall,4,3.46,26,,0
703342911,2016 Fall,4,3,25,,0
707427139,2016 Fall,7,1.87,,1200,0
710350816,2016 Fall,5,3.42,21,,0
714904245,2016 Fall,4,2.97,,1210,0
723727327,2016 Fall,4,2.78,20,,0
732311089,2016 Fall,2,3.41,,930,0
732718098,2016 Fall,8,2.47,,1020,0
734029574,2016 Fall,7,2.91,,1160,0
735474129,2016 Fall,7,3.64,17,920,0
739297567,2016 Fall,3,3.33,,1070,0
741217092,2016 Fall,8,2.57,19,1100,0
745447699,2016 Fall,5,2.14,,1050,0
751065743,2016 Fall,4,3.13,,1220,0
751558287,2016 Fall,1,3.72,,1120,0
761798577,2016 Fall,4,3,,1100,0
762426692,2016 Fall,5,3.61,21,990,0
768343094,2016 Fall,4,3.56,,960,0
771111007,2016 Fall,4,2.76,,1210,0
777129160,2016 Fall,5,2.64,22,,0
778090770,2016 Fall,4,3.09,21,1160,0
778979902,2016 Fall,4,3.54,15,790,0
784157934,2016 Fall,4,2.93,,1020,0
786089108,2016 Fall,3,3.72,21,,0
787133059,2016 Fall,3,3.34,22,1060,0
788255835,2016 Fall,5,3.89,,990,0
790685976,2016 Fall,8,1.61,,990,0
795442287,2016 Fall,3,2.78,,1120,0
796172862,2016 Fall,8,1.36,,1040,0
796585405,2016 Fall,8,1.53,,1090,0
796702456,2016 Fall,4,3.09,,1020,0
798790119,2016 Fall,6,2.96,17,,0
800905168,2016 Fall,2,3.35,25,1200,0
802783110,2016 Fall,7,3.48,20,,0
807799013,2016 Fall,5,3.8,21,960,0
810420320,2016 Fall,1,3.49,,1050,0
814657037,2016 Fall,8,4.34,,860,0
814725933,2016 Fall,4,3.64,,1170,0
816997676,2016 Fall,3,,,1090,0
820633735,2016 Fall,5,3.38,16,1040,0
822012417,2016 Fall,5,,25,,0
825629491,2016 Fall,5,3.09,,1230,0
826404018,2016 Fall,3,3.33,,900,0
827555239,2016 Fall,1,3.87,18,1060,0
827590095,2016 Fall,3,3.82,,1080,0
828970161,2016 Fall,8,3.75,,1210,0
831490570,2016 Fall,5,3.5,,1030,0
832547703,2016 Fall,5,2.88,,980,0
838816451,2016 Fall,8,2.82,16,,0
842038982,2016 Fall,4,3.28,,970,0
845009731,2016 Fall,4,3.12,,1180,0
847026732,2016 Fall,4,3.28,23,,0
847723356,2016 Fall,3,3.06,,1050,0
851342920,2016 Fall,5,2.58,17,,0
854493168,2016 Fall,7,2.21,,1140,0
857082351,2016 Fall,3,1.89,,1240,0
859616829,2016 Fall,5,2.75,,890,0
860097293,2016 Fall,3,3.66,22,1050,0
860568448,2016 Fall,3,3.39,22,1310,0
860668431,2016 Fall,1,3.12,21,1020,0
868868513,2016 Fall,7,2.05,,740,0
871686709,2016 Fall,1,3.06,,1190,0
875021646,2016 Fall,7,2.93,,800,0
875291332,2016 Fall,6,3.38,,1320,0
875294385,2016 Fall,8,2.2,,890,0
880636284,2016 Fall,5,3.46,29,1230,0
881806676,2016 Fall,5,3.32,31,1400,0
882940664,2016 Fall,3,3.83,21,1030,0
883029136,2016 Fall,2,3.32,26,,0
885383015,2016 Fall,4,3.09,24,,0
887042070,2016 Fall,4,3.66,,1210,0
894811897,2016 Fall,8,2,,990,0
896893178,2016 Fall,4,,21,1020,0
899429193,2016 Fall,4,2.57,,1120,0
899689694,2016 Fall,4,,,1050,0
899743003,2016 Fall,7,1.78,,980,0
910448381,2016 Fall,5,2.2,20,,0
913920818,2016 Fall,7,3.27,,1150,0
919694303,2016 Fall,6,2.68,23,1130,0
920395930,2016 Fall,3,3.84,,1120,0
922015609,2016 Fall,4,3.31,25,,0
925437324,2016 Fall,5,3.19,,880,0
927008623,2016 Fall,6,4.22,21,,0
928105345,2016 Fall,5,3.64,20,1090,0
929524904,2016 Fall,7,3,20,960,0
937264905,2016 Fall,6,3.19,,1130,0
937451637,2016 Fall,5,3.31,19,1050,0
938777350,2016 Fall,5,3.63,,1090,0
938947672,2016 Fall,4,3.36,22,1130,0
939312496,2016 Fall,8,2.82,33,1380,0
939787236,2016 Fall,2,3.96,31,1460,0
943461106,2016 Fall,6,2.65,,1130,0
946257469,2016 Fall,3,3.65,19,880,0
950092502,2016 Fall,6,2.16,,920,0
954979370,2016 Fall,5,3.69,21,,0
956954250,2016 Fall,5,3.15,22,,0
957664444,2016 Fall,4,3.34,,890,0
957785726,2016 Fall,3,3.05,,1150,0
959445272,2016 Fall,5,2.15,,840,0
962617671,2016 Fall,3,2.9,23,1100,0
964430820,2016 Fall,5,3.11,19,900,0
964695516,2016 Fall,1,2.79,,1220,0
967564229,2016 Fall,6,1.97,,940,0
970787924,2016 Fall,6,3.1,24,1180,0
975305311,2016 Fall,6,2.1,,510,0
976922678,2016 Fall,8,1.88,14,,0
978695465,2016 Fall,6,2.97,14,910,0
979708442,2016 Fall,6,2.6,20,,0
982697954,2016 Fall,3,3.09,28,,0
984605039,2016 Fall,3,3.18,,1090,0
984949237,2016 Fall,4,2.73,24,,0
986217705,2016 Fall,6,2.52,27,,0
998954827,2016 Fall,5,2.59,20,1010,0
1495708,2017 Fall,,2.15,,930,0
2686426,2017 Fall,,3.16,17,,0
8082135,2017 Fall,,2.12,,1060,0
10162274,2017 Fall,,3.62,27,1320,0
11351635,2017 Fall,,3.7,,1080,0
11440166,2017 Fall,,2.6,,1220,0
12224352,2017 Fall,,2.97,,1210,0
15114124,2017 Fall,,2.5,,1150,0
15395377,2017 Fall,,2.4,,1130,0
19218110,2017 Fall,,4.43,,1200,0
20437571,2017 Fall,,2.4,16,850,0
20557426,2017 Fall,,2.71,26,,0
21200036,2017 Fall,,3.31,20,1030,0
24060847,2017 Fall,,2.63,21,1100,0
24402625,2017 Fall,,3.65,26,,0
25185483,2017 Fall,,2.3,,1410,0
25921607,2017 Fall,,3.85,20,1040,0
27189523,2017 Fall,,4.13,,1130,0
27640925,2017 Fall,,4.03,,1110,0
28783013,2017 Fall,,2.78,24,1130,0
30451701,2017 Fall,,2.54,15,,0
31414999,2017 Fall,,3.88,21,1150,0
31937282,2017 Fall,,3.52,,1150,0
32430573,2017 Fall,,3.18,,1370,0
32731457,2017 Fall,,,19,,0
38246804,2017 Fall,,2.2,,1140,0
42921221,2017 Fall,,2.98,19,1020,0
43263778,2017 Fall,,2.44,19,1000,0
43297066,2017 Fall,,3.96,,1080,0
43501421,2017 Fall,,3.72,,1300,0
44556001,2017 Fall,,3.43,27,1200,0
46345609,2017 Fall,,2.79,,910,0
47310533,2017 Fall,,3.35,,1350,0
47472461,2017 Fall,,1.98,23,,0
49343399,2017 Fall,,3.7,,1150,0
49864932,2017 Fall,,3,17,,0
52364738,2017 Fall,,2.97,,980,0
54235594,2017 Fall,,3.17,22,,0
55953094,2017 Fall,,2,,1060,0
59756111,2017 Fall,,2.37,23,,0
60685038,2017 Fall,,2.82,20,,0
61180360,2017 Fall,,3.09,,830,0
61355253,2017 Fall,,3.08,,1010,0
61667015,2017 Fall,,3.83,,1090,0
64934546,2017 Fall,,3.97,20,1150,0
65102376,2017 Fall,,3.13,26,,0
65560824,2017 Fall,,3.69,20,950,0
65779737,2017 Fall,,2.68,28,,0
65954199,2017 Fall,,3.7,,940,0
67357193,2017 Fall,,3.95,,1000,0
68136598,2017 Fall,,2.07,,900,0
68297300,2017 Fall,,3.4,28,1230,0
68315346,2017 Fall,,2.67,18,,0
70198381,2017 Fall,,2.81,,1010,0
73161921,2017 Fall,,2.23,,800,0
74638579,2017 Fall,,3.86,,1160,0
79932516,2017 Fall,,3.21,,1140,0
82838645,2017 Fall,,3,,1120,0
84384976,2017 Fall,,3.32,17,960,0
85058569,2017 Fall,,3.48,25,1150,0
86500989,2017 Fall,,2.98,28,,0
90272825,2017 Fall,,2.46,,840,0
92468547,2017 Fall,,3.17,20,970,0
93207144,2017 Fall,,2.84,,980,0
93654646,2017 Fall,,2.5,35,,0
94757063,2017 Fall,,3.45,,1280,0
96289125,2017 Fall,,3.39,24,,0
101875573,2017 Fall,,2.73,25,1020,0
108111117,2017 Fall,,3.24,,1240,0
108438898,2017 Fall,,2.67,20,1090,0
109446007,2017 Fall,,3.11,,950,0
109616137,2017 Fall,,3.37,,1310,0
110183614,2017 Fall,,3.4,,990,0
111268734,2017 Fall,,2.85,19,,0
111328538,2017 Fall,,2.92,,940,0
111596287,2017 Fall,,3.31,,1100,0
111837633,2017 Fall,,3.35,26,,0
111963496,2017 Fall,,3.24,12,,0
113619320,2017 Fall,,3.11,,1190,0
115461990,2017 Fall,,2.62,,1010,0
117218275,2017 Fall,,3.67,,1140,0
118017454,2017 Fall,,3.32,15,,0
118267842,2017 Fall,,3.45,23,,0
118533376,2017 Fall,,3.92,20,1040,0
118628121,2017 Fall,,3.46,22,1060,0
120825273,2017 Fall,,3.34,27,,0
125572483,2017 Fall,,3.4,,1060,0
129136235,2017 Fall,,3.26,,1150,0
131935287,2017 Fall,,2.34,31,,0
132214469,2017 Fall,,2.92,,1220,0
133697406,2017 Fall,,3.01,27,,0
135876054,2017 Fall,,3.27,,1040,0
142074210,2017 Fall,,3.63,,1120,0
144930749,2017 Fall,,3,,1130,0
145640282,2017 Fall,,3.09,24,,0
147985226,2017 Fall,,3.1,27,1310,0
150128071,2017 Fall,,1.73,,830,0
150173623,2017 Fall,,2.17,,950,0
152907729,2017 Fall,,2.53,,1100,0
154738659,2017 Fall,,2.39,,910,0
155351065,2017 Fall,,3.5,,1180,0
158298299,2017 Fall,,3.76,17,930,0
162042663,2017 Fall,,2.98,,1050,0
162771035,2017 Fall,,2.51,,1110,0
165147243,2017 Fall,,3.57,,1110,0
165578209,2017 Fall,,2.65,,890,0
167248073,2017 Fall,,2.41,,960,0
171817673,2017 Fall,,3.44,18,960,0
177414187,2017 Fall,,4.31,21,1120,0
178023225,2017 Fall,,2.54,15,930,0
181275151,2017 Fall,,3.52,24,1310,0
184291934,2017 Fall,,2.77,22,,0
184820080,2017 Fall,,2.93,14,,0
186937240,2017 Fall,,3.36,24,1280,0
188517020,2017 Fall,,2.97,26,,0
196514994,2017 Fall,,3.81,,1190,0
201875243,2017 Fall,,3,23,1090,0
204240778,2017 Fall,,3,25,,0
208313504,2017 Fall,,3.28,,1220,0
209151891,2017 Fall,,4.12,,1110,0
213080200,2017 Fall,,3.67,,1080,0
216080435,2017 Fall,,4,,1080,0
216601844,2017 Fall,,4.05,24,,0
217863271,2017 Fall,,2.08,13,760,0
224077482,2017 Fall,,,,1040,0
238788478,2017 Fall,,3.63,24,1140,0
240205162,2017 Fall,,4.06,,1100,0
243016265,2017 Fall,,3.51,24,,0
253604770,2017 Fall,,3.73,,1120,0
254571396,2017 Fall,,,,1050,0
255559755,2017 Fall,,2.46,17,910,0
256293107,2017 Fall,,3.61,20,960,0
260627793,2017 Fall,,3.69,,1130,0
261295040,2017 Fall,,2.74,20,1020,0
274466057,2017 Fall,,2.93,16,,0
274921290,2017 Fall,,3.2,,1100,0
280388422,2017 Fall,,3.97,,1170,0
289817337,2017 Fall,,2.75,,1110,0
298146510,2017 Fall,,2.94,,1150,0
298963526,2017 Fall,,1.97,18,,0
299534704,2017 Fall,,2.92,,1410,0
301047678,2017 Fall,,,21,,0
302541228,2017 Fall,,2.76,,890,0
307337851,2017 Fall,,3.62,,1120,0
307544559,2017 Fall,,2.67,23,,0
313123098,2017 Fall,,2.85,,810,0
314792121,2017 Fall,,2.5,25,,0
319833884,2017 Fall,,2.4,,1020,0
323940623,2017 Fall,,3.88,21,950,0
325459951,2017 Fall,,2.29,,900,0
326920077,2017 Fall,,2.14,,1050,0
334209007,2017 Fall,,2.42,,1100,0
339598221,2017 Fall,,3.4,24,1260,0
343947777,2017 Fall,,3.19,17,1210,0
344465383,2017 Fall,,3.5,27,1260,0
346275203,2017 Fall,,4,,1100,0
347224929,2017 Fall,,4.07,,850,0
348419680,2017 Fall,,3.27,,1390,0
351652343,2017 Fall,,2.56,24,,0
360690901,2017 Fall,,3.91,,1200,0
361812176,2017 Fall,,2.63,,1310,0
365598215,2017 Fall,,2.89,23,,0
367006090,2017 Fall,,3.33,,1250,0
372640683,2017 Fall,,2.5,,1060,0
374523421,2017 Fall,,3.4,21,1130,0
376580503,2017 Fall,,2.78,,1230,0
379852664,2017 Fall,,3.19,19,,0
380524678,2017 Fall,,3.37,27,,0
380632611,2017 Fall,,1.87,,900,0
383231312,2017 Fall,,3.49,21,,0
386423873,2017 Fall,,2.77,,890,0
386597863,2017 Fall,,4,22,1070,0
391431917,2017 Fall,,3.31,22,,0
391903226,2017 Fall,,3.87,20,,0
398290890,2017 Fall,,2.56,,1040,0
398532585,2017 Fall,,2.64,22,1020,0
400596965,2017 Fall,,3.83,,1190,0
401574093,2017 Fall,,2.14,,1000,0
402522699,2017 Fall,,3.2,,1110,0
402948397,2017 Fall,,3.23,,1000,0
406765189,2017 Fall,,3.13,19,,0
412609735,2017 Fall,,2.4,,910,0
412913825,2017 Fall,,3.38,,1170,0
413134097,2017 Fall,,2.48,,1010,0
